accession	branch	go_term	score	tier	streams	structure_only
A0A0B4J2A2	molecular_function	GO:0003755	0.8710	HIGH	seq+struct+dom	0
A0A0B4J2A2	molecular_function	GO:0005515	0.8710	HIGH	seq+struct+dom	0
A0A0B4J2A2	molecular_function	GO:1904399	0.8710	HIGH	seq+struct+dom	0
A0A0B4J2A2	molecular_function	GO:0003729	0.6170	MEDIUM	seq+struct+dom	0
A0A0B4J2B6	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0B4J2B6	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0B4J2B8	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0B4J2B8	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0B4JDD6	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A0A0B4K6I6	molecular_function	GO:0016491	1.0000	HIGH	dom	0
A0A0B4K6I6	molecular_function	GO:0004030	0.8462	HIGH	dom	0
A0A0B4K6I6	molecular_function	GO:0004029	0.7538	HIGH	dom	0
A0A0B4K6I6	molecular_function	GO:0005488	0.4194	LOW	dom	0
A0A0B4K6I6	molecular_function	GO:0005515	0.3218	LOW	dom	0
A0A0B4K7A9	molecular_function	GO:0004252	1.0000	HIGH	dom	0
A0A0B4K7A9	molecular_function	GO:0005488	0.3201	LOW	dom	0
A0A0B4K7A9	molecular_function	GO:0005515	0.3069	LOW	dom	0
A0A0B4K7H3	molecular_function	GO:0003824	0.7244	HIGH	struct+dom	0
A0A0B4K7H3	molecular_function	GO:0018741	0.5669	MEDIUM	struct+dom	0
A0A0B4K7H3	molecular_function	GO:0005515	0.5455	MEDIUM	dom	0
A0A0B4K7P3	molecular_function	GO:0004252	1.0000	HIGH	seq+struct+dom	0
A0A0B4K7P3	molecular_function	GO:0005515	0.5294	MEDIUM	seq+struct+dom	0
A0A0B4K7T3	molecular_function	GO:0005488	0.8593	HIGH	seq+struct+dom	0
A0A0B4K7T3	molecular_function	GO:0005515	0.8123	HIGH	seq+struct+dom	0
A0A0B4K7T3	molecular_function	GO:0097367	0.6716	MEDIUM	seq+struct+dom	0
A0A0B4K7T3	molecular_function	GO:0038187	0.5777	MEDIUM	seq+struct+dom	0
A0A0B4K7T3	molecular_function	GO:0005102	0.5739	MEDIUM	seq+struct+dom	0
A0A0B4K875	molecular_function	GO:0004252	1.0000	HIGH	seq+struct+dom	0
A0A0B4K875	molecular_function	GO:0005515	0.5315	MEDIUM	seq+struct+dom	0
A0A0B4K875	molecular_function	GO:0019899	0.3151	LOW	seq+struct+dom	0
A0A0B4K875	molecular_function	GO:0005509	0.3109	LOW	seq+struct+dom	0
A0A0B4K875	molecular_function	GO:0042802	0.3095	LOW	seq+struct+dom	0
A0A0B4KEG0	molecular_function	GO:0016301	0.9422	HIGH	seq+struct+dom	0
A0A0B4KEG0	molecular_function	GO:0016773	0.9422	HIGH	seq+struct+dom	0
A0A0B4KEG0	molecular_function	GO:0003951	0.8844	HIGH	seq+struct+dom	0
A0A0B4KEG0	molecular_function	GO:0001727	0.7273	HIGH	struct+dom	0
A0A0B4KEG0	molecular_function	GO:0005488	0.7109	HIGH	seq+struct+dom	0
A0A0B4KEZ3	molecular_function	GO:0005488	0.9023	HIGH	seq+struct+dom	0
A0A0B4KEZ3	molecular_function	GO:0005515	0.8478	HIGH	seq+struct+dom	0
A0A0B4KEZ3	molecular_function	GO:0030246	0.7915	HIGH	seq+struct+dom	0
A0A0B4KEZ3	molecular_function	GO:0036094	0.7084	HIGH	seq+struct+dom	0
A0A0B4KEZ3	molecular_function	GO:0048029	0.6833	MEDIUM	seq+struct+dom	0
A0A0B4KF65	molecular_function	GO:0009922	1.0000	HIGH	seq+struct+dom	0
A0A0B4KF65	molecular_function	GO:0005515	0.6115	MEDIUM	seq+struct+dom	0
A0A0B4KFB3	molecular_function	GO:0003824	0.8532	HIGH	seq+struct+dom	0
A0A0B4KFB3	molecular_function	GO:0016491	0.8425	HIGH	seq+struct+dom	0
A0A0B4KFB3	molecular_function	GO:0016616	0.7927	HIGH	seq+struct+dom	0
A0A0B4KFB3	molecular_function	GO:0005488	0.6948	MEDIUM	seq+struct+dom	0
A0A0B4KFB3	molecular_function	GO:0005515	0.6597	MEDIUM	seq+struct+dom	0
A0A0B4KFC9	molecular_function	GO:0008235	1.0000	HIGH	struct+dom	0
A0A0B4KFC9	molecular_function	GO:0005488	0.7341	HIGH	struct+dom	0
A0A0B4KFC9	molecular_function	GO:0005515	0.6809	MEDIUM	struct+dom	0
A0A0B4KFC9	molecular_function	GO:0004177	0.6475	MEDIUM	struct+dom	0
A0A0B4KFC9	molecular_function	GO:0004998	0.5184	MEDIUM	struct+dom	0
A0A0B4KFK6	molecular_function	GO:0022857	1.0000	HIGH	dom	0
A0A0B4KFK6	molecular_function	GO:0015144	0.3782	LOW	dom	0
A0A0B4KFK6	molecular_function	GO:0015145	0.3590	LOW	dom	0
A0A0B4KFK6	molecular_function	GO:0015149	0.3013	LOW	dom	0
A0A0B4KFX0	molecular_function	GO:0005515	0.3750	LOW	dom	0
A0A0B4KG03	molecular_function	GO:0005515	1.0000	HIGH	seq+struct+dom	0
A0A0B4KG03	molecular_function	GO:0005225	0.4664	MEDIUM	seq+struct+dom	0
A0A0B4KG03	molecular_function	GO:0140096	0.4376	LOW	seq+struct+dom	0
A0A0B4KG03	molecular_function	GO:0038023	0.4185	LOW	seq+struct+dom	0
A0A0B4KG03	molecular_function	GO:0005102	0.4057	LOW	seq+struct+dom	0
A0A0B4KG77	molecular_function	GO:0005488	0.7013	HIGH	dom	0
A0A0B4KG77	molecular_function	GO:0005515	0.4156	LOW	dom	0
A0A0B4KG77	molecular_function	GO:0008289	0.3766	LOW	dom	0
A0A0B4KGD9	molecular_function	GO:0005515	0.9246	HIGH	seq+struct+dom	0
A0A0B4KGD9	molecular_function	GO:0001664	0.7522	HIGH	seq+struct+dom	0
A0A0B4KGD9	molecular_function	GO:0031699	0.7386	HIGH	seq+struct+dom	0
A0A0B4KGD9	molecular_function	GO:0019899	0.6129	MEDIUM	struct+dom	0
A0A0B4KGD9	molecular_function	GO:0031625	0.5762	MEDIUM	struct+dom	0
A0A0B4KH75	molecular_function	GO:0005488	0.7013	HIGH	dom	0
A0A0B4KH75	molecular_function	GO:0005515	0.4156	LOW	dom	0
A0A0B4KH75	molecular_function	GO:0008289	0.3766	LOW	dom	0
A0A0B4KHM5	molecular_function	GO:0022857	1.0000	HIGH	seq+struct+dom	0
A0A0B4KHM5	molecular_function	GO:0022804	0.4660	MEDIUM	seq+struct+dom	0
A0A0B4KHM5	molecular_function	GO:0015291	0.4540	MEDIUM	seq+struct+dom	0
A0A0B4KHM5	molecular_function	GO:0005515	0.4415	LOW	seq+struct+dom	0
A0A0B4KHM5	molecular_function	GO:0015144	0.3782	LOW	struct+dom	0
A0A0B4LEE2	molecular_function	GO:0005515	0.9231	HIGH	dom	0
A0A0B4LG43	molecular_function	GO:0004252	1.0000	HIGH	seq+struct+dom	0
A0A0B4LG43	molecular_function	GO:0005515	0.5294	MEDIUM	seq+struct+dom	0
A0A0B4LG43	molecular_function	GO:0005509	0.3578	LOW	seq+struct+dom	0
A0A0B4LG43	molecular_function	GO:0140677	0.3550	LOW	seq+struct+dom	0
A0A0B4LG43	molecular_function	GO:0008201	0.3280	LOW	seq+struct+dom	0
A0A0B4LG94	molecular_function	GO:0000166	1.0000	HIGH	seq+struct+dom	0
A0A0B4LG94	molecular_function	GO:0008556	0.9435	HIGH	seq+struct+dom	0
A0A0B4LG94	molecular_function	GO:0005391	0.9058	HIGH	seq+struct+dom	0
A0A0B4LG94	molecular_function	GO:0005515	0.9016	HIGH	seq+struct+dom	0
A0A0B4LG94	molecular_function	GO:0003824	0.8436	HIGH	seq+struct+dom	0
A0A0B4LHK8	molecular_function	GO:0005515	0.9262	HIGH	seq+struct+dom	0
A0A0B4LHK8	molecular_function	GO:0005215	0.6028	MEDIUM	struct+dom	0
A0A0B4LHK8	molecular_function	GO:0160187	0.5911	MEDIUM	struct+dom	0
A0A0B4LHK8	molecular_function	GO:0050839	0.5716	MEDIUM	struct+dom	0
A0A0B4LHK8	molecular_function	GO:0042802	0.5679	MEDIUM	struct+dom	0
A0A0B4LHX0	molecular_function	GO:0004089	1.0000	HIGH	dom	0
A0A0B4LHX0	molecular_function	GO:0008270	1.0000	HIGH	dom	0
A0A0B4LHX0	molecular_function	GO:0005515	0.4231	LOW	dom	0
A0A0B4LIG1	molecular_function	GO:0003677	1.0000	HIGH	dom	0
A0A0B4LIG1	molecular_function	GO:0003682	0.5714	MEDIUM	dom	0
A0A0B4LIG1	molecular_function	GO:0003714	0.4286	LOW	dom	0
A0A0B4LIG1	molecular_function	GO:0043035	0.4286	LOW	dom	0
A0A0B4LIG1	molecular_function	GO:0043565	0.4286	LOW	dom	0
A0A0C4DH27	molecular_function	GO:0005488	0.7851	HIGH	seq+struct+dom	0
A0A0C4DH27	molecular_function	GO:0005515	0.7740	HIGH	seq+struct+dom	0
A0A0C4DH27	molecular_function	GO:0042802	0.3907	LOW	seq+struct+dom	0
A0A0C4DH27	molecular_function	GO:0036094	0.3333	LOW	struct+dom	0
A0A0C4DH29	molecular_function	GO:0042802	0.3030	LOW	seq+struct+dom	0
A0A0C4DH34	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0C4DH34	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0C4DH35	molecular_function	GO:0042802	0.3100	LOW	seq+struct+dom	0
A0A0C4DH39	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0C4DH39	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0C4DH42	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0C4DH42	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0C4DH43	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0C4DH43	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0C4DH55	molecular_function	GO:0042802	0.6820	MEDIUM	seq+struct+dom	0
A0A0C4DH59	molecular_function	GO:0005488	0.7882	HIGH	seq+struct+dom	0
A0A0C4DH59	molecular_function	GO:0005515	0.7773	HIGH	seq+struct+dom	0
A0A0C4DH59	molecular_function	GO:0042802	0.3996	LOW	seq+struct+dom	0
A0A0C4DH68	molecular_function	GO:0042802	0.5160	MEDIUM	seq+struct+dom	0
A0A0C4DH69	molecular_function	GO:0042802	0.8460	HIGH	seq+struct+dom	0
A0A0C4DH72	molecular_function	GO:0042802	0.8540	HIGH	seq+struct+dom	0
A0A0C4DH90	molecular_function	GO:0042802	0.6810	MEDIUM	seq+struct+dom	0
A0A0C4DHH2	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A0A0C4DHN2	molecular_function	GO:0016671	1.0000	HIGH	seq+struct+dom	0
A0A0C4DHN2	molecular_function	GO:0005515	0.8135	HIGH	seq+struct+dom	0
A0A0G2JDU3	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0G2JDU3	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0G2JEE1	molecular_function	GO:0005488	0.7761	HIGH	dom	0
A0A0G2JEE1	molecular_function	GO:0005515	0.7642	HIGH	dom	0
A0A0G2JEU8	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0G2JEU8	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0G2JEV5	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0G2JEV5	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0G2JFH3	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A0G2JFH3	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A0G2JFH3	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A0G2JFH3	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A0G2JFX6	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0G2JFX6	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0G2JFZ3	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A0G2JFZ3	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A0G2JLG4	molecular_function	GO:0005272	1.0000	HIGH	dom	0
A0A0G2JLG4	molecular_function	GO:0005515	0.4815	MEDIUM	dom	0
A0A0G2JLG4	molecular_function	GO:0022834	0.4444	LOW	dom	0
A0A0G2JLG4	molecular_function	GO:0015276	0.4074	LOW	dom	0
A0A0G2JMI3	molecular_function	GO:0005488	0.7860	HIGH	seq+struct+dom	0
A0A0G2JMI3	molecular_function	GO:0005515	0.7750	HIGH	seq+struct+dom	0
A0A0G2JMI3	molecular_function	GO:0038023	0.4066	LOW	seq+struct+dom	0
A0A0G2JMI3	molecular_function	GO:0042802	0.3934	LOW	seq+struct+dom	0
A0A0G2JN01	molecular_function	GO:0005488	0.8542	HIGH	dom	0
A0A0G2JN01	molecular_function	GO:0005515	0.8229	HIGH	dom	0
A0A0G2JN01	molecular_function	GO:0038023	0.3646	LOW	dom	0
A0A0G2JN01	molecular_function	GO:0004888	0.3021	LOW	dom	0
A0A0J9YU01	molecular_function	GO:0005515	0.6250	MEDIUM	dom	0
A0A0J9YU01	molecular_function	GO:1990756	0.4286	LOW	dom	0
A0A0J9YUD4	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A0A0J9YUD4	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A0A0J9YVH3	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A0A0J9YVH3	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A0A0J9YW62	molecular_function	GO:0005488	0.6880	MEDIUM	struct+dom	0
A0A0J9YW62	molecular_function	GO:0005515	0.6720	MEDIUM	struct+dom	0
A0A0J9YY99	molecular_function	GO:0042802	0.3170	LOW	seq+struct+dom	0
A0A0K0K1A5	molecular_function	GO:0005488	0.7869	HIGH	seq+struct+dom	0
A0A0K0K1A5	molecular_function	GO:0005515	0.7760	HIGH	seq+struct+dom	0
A0A0K0K1A5	molecular_function	GO:0042802	0.3960	LOW	seq+struct+dom	0
A0A0K0K1B3	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0K0K1B3	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0K0K1C0	molecular_function	GO:0005488	0.7888	HIGH	seq+struct+dom	0
A0A0K0K1C0	molecular_function	GO:0005515	0.7780	HIGH	seq+struct+dom	0
A0A0K0K1D8	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A0K0K1D8	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A0N4SUH6	molecular_function	GO:0003729	1.0000	HIGH	dom	0
A0A0N4SUH6	molecular_function	GO:0005515	0.7500	HIGH	dom	0
A0A0N4SVP2	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A0N4SVP2	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A0N4SVP2	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A0N4SVP2	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A0N4SW15	molecular_function	GO:0140566	0.8571	HIGH	dom	0
A0A0N4SW15	molecular_function	GO:0005515	0.7143	HIGH	dom	0
A0A0N4SW15	molecular_function	GO:0140002	0.7143	HIGH	dom	0
A0A0U1RNX7	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A0U1RNX7	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A0U1RNX7	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A0U1RNX7	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A0X1KG70	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A0X1KG70	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A0X1KG70	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A0X1KG70	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140LHP3	molecular_function	GO:0005085	1.0000	HIGH	dom	0
A0A140LHP3	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A0A140LHT7	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A140LHT7	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A140LHT7	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A140LHT7	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140LHX2	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A140LHX2	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A140LHX2	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A140LHX2	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140LI04	molecular_function	GO:0004672	1.0000	HIGH	dom	0
A0A140LI04	molecular_function	GO:0005524	1.0000	HIGH	dom	0
A0A140LI04	molecular_function	GO:0005515	0.7464	HIGH	dom	0
A0A140LI04	molecular_function	GO:0004674	0.4963	MEDIUM	dom	0
A0A140LIE7	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A140LIE7	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A140LIE7	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A140LIE7	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140T8I4	molecular_function	GO:0019787	0.8737	HIGH	dom	0
A0A140T8I4	molecular_function	GO:0004842	0.7579	HIGH	dom	0
A0A140T8I4	molecular_function	GO:0005515	0.7244	HIGH	dom	0
A0A140T8I4	molecular_function	GO:0061650	0.5158	MEDIUM	dom	0
A0A140T8I4	molecular_function	GO:0061631	0.4421	LOW	dom	0
A0A140T8J9	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A140T8J9	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A140T8J9	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A140T8J9	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140T8K0	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A140T8K0	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A140T8K0	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A140T8K0	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140T8K7	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A140T8K7	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A140T8K7	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A140T8K7	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140T8L4	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A140T8L4	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A140T8L4	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A140T8L4	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A140T8M2	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8M2	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8M3	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8M3	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8M5	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8M5	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8M6	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8M6	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8M8	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A140T8M8	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A140T8M9	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A140T8M9	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A140T8N3	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8N3	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8N7	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8N7	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8N8	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8N8	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8P0	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8P0	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8P3	molecular_function	GO:0005488	0.7761	HIGH	dom	0
A0A140T8P3	molecular_function	GO:0005515	0.7642	HIGH	dom	0
A0A140T8P5	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8P5	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8P6	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8P6	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8P7	molecular_function	GO:0005488	0.7223	HIGH	dom	0
A0A140T8P7	molecular_function	GO:0005515	0.7121	HIGH	dom	0
A0A140T8P8	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A140T8P8	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A140T8Q5	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A0A140TA62	molecular_function	GO:0005515	0.8970	HIGH	seq+struct+dom	0
A0A140TA62	molecular_function	GO:0005200	0.5500	MEDIUM	seq+dom	0
A0A140TA62	molecular_function	GO:0008307	0.5500	MEDIUM	seq+dom	0
A0A140TA62	molecular_function	GO:0046982	0.4520	MEDIUM	seq+dom	0
A0A140TA62	molecular_function	GO:0042802	0.3530	LOW	seq+dom	0
A0A178ULY3	molecular_function	GO:0003723	1.0000	HIGH	dom	0
A0A178ULY3	molecular_function	GO:0005515	0.6667	MEDIUM	dom	0
A0A178ULY3	molecular_function	GO:0003729	0.3611	LOW	dom	0
A0A178UUY0	molecular_function	GO:0004672	1.0000	HIGH	dom	0
A0A178UUY0	molecular_function	GO:0005524	1.0000	HIGH	dom	0
A0A178UUY0	molecular_function	GO:0005515	0.7464	HIGH	dom	0
A0A178UUY0	molecular_function	GO:0004674	0.4963	MEDIUM	dom	0
A0A178UZR1	molecular_function	GO:0005515	0.8296	HIGH	dom	0
A0A178UZR1	molecular_function	GO:0004842	0.6099	MEDIUM	dom	0
A0A178UZR1	molecular_function	GO:0061630	0.5157	MEDIUM	dom	0
A0A178V266	molecular_function	GO:0005509	1.0000	HIGH	dom	0
A0A178V266	molecular_function	GO:0005515	0.5872	MEDIUM	dom	0
A0A178VQ73	molecular_function	GO:0005515	0.5500	MEDIUM	dom	0
A0A178VZV5	molecular_function	GO:0005515	0.6667	MEDIUM	dom	0
A0A178WIC4	molecular_function	GO:0004497	1.0000	HIGH	dom	0
A0A178WIC4	molecular_function	GO:0005506	1.0000	HIGH	dom	0
A0A178WIC4	molecular_function	GO:0016705	1.0000	HIGH	dom	0
A0A178WIC4	molecular_function	GO:0020037	1.0000	HIGH	dom	0
A0A178WIC4	molecular_function	GO:0005515	0.3333	LOW	dom	0
A0A191URJ7	molecular_function	GO:0005515	0.9040	HIGH	seq+struct+dom	0
A0A191URJ7	molecular_function	GO:0060090	0.7720	HIGH	seq+struct+dom	0
A0A191URJ7	molecular_function	GO:0003823	0.4140	LOW	seq+struct+dom	0
A0A191URJ7	molecular_function	GO:0004888	0.4140	LOW	seq+struct+dom	0
A0A191URJ7	molecular_function	GO:0038064	0.3090	LOW	seq+struct+dom	0
A0A1B0GR31	molecular_function	GO:0005509	1.0000	HIGH	dom	0
A0A1B0GR31	molecular_function	GO:0005515	0.4444	LOW	dom	0
A0A1B0GRN7	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A1B0GRN7	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A1B0GRN7	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A1B0GRN7	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A1B0GS35	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A1B0GS35	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A1B0GS35	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A1B0GS35	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A1B0GSD2	molecular_function	GO:0022857	0.8182	HIGH	dom	0
A0A1B0GSD2	molecular_function	GO:0015370	0.7273	HIGH	dom	0
A0A1B0GSD2	molecular_function	GO:0015171	0.5682	MEDIUM	dom	0
A0A1B0GSD2	molecular_function	GO:0046943	0.5682	MEDIUM	dom	0
A0A1B0GSD2	molecular_function	GO:0005283	0.5000	MEDIUM	dom	0
A0A1B0GSE1	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A1B0GSE1	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A1B0GSE1	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A1B0GSE1	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A1B0GSG0	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A1B0GSG0	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A1B0GSG0	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A1B0GSG0	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A1B0GSI9	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A1B0GSI9	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A1B0GSI9	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A1B0GSI9	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A1B0GST0	molecular_function	GO:0004930	1.0000	HIGH	dom	0
A0A1B0GST0	molecular_function	GO:0004984	1.0000	HIGH	dom	0
A0A1B0GST0	molecular_function	GO:0005488	0.5015	MEDIUM	dom	0
A0A1B0GST0	molecular_function	GO:0005515	0.4537	MEDIUM	dom	0
A0A1B0GT13	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A0A1B0GT13	molecular_function	GO:1990837	0.3333	LOW	dom	0
A0A1B0GT64	molecular_function	GO:0005488	0.7875	HIGH	dom	0
A0A1B0GT64	molecular_function	GO:0005515	0.7125	HIGH	dom	0
A0A1B0GTW7	molecular_function	GO:0004222	1.0000	HIGH	dom	0
A0A1B0GV03	molecular_function	GO:0005515	1.0000	HIGH	dom	0
A0A1B0GWK0	molecular_function	GO:0005509	1.0000	HIGH	seq+struct+dom	0
A0A1B0GWK0	molecular_function	GO:0005515	0.7742	HIGH	seq+struct+dom	0
A0A1B0GWK0	molecular_function	GO:0042802	0.5069	MEDIUM	seq+struct+dom	0
A0A1B0GWK0	molecular_function	GO:0098772	0.3982	LOW	seq+struct+dom	0
A0A1B0GWK0	molecular_function	GO:0008092	0.3920	LOW	seq+struct+dom	0
A0A1B0GX51	molecular_function	GO:0005488	0.6880	MEDIUM	dom	0
A0A1B0GX51	molecular_function	GO:0005515	0.6720	MEDIUM	dom	0
A0A1B0GX56	molecular_function	GO:0005488	0.7966	HIGH	seq+struct+dom	0
A0A1B0GX56	molecular_function	GO:0005515	0.7862	HIGH	seq+struct+dom	0
A0A1B0GX56	molecular_function	GO:0042802	0.4235	LOW	seq+struct+dom	0
A0A1B0GX68	molecular_function	GO:0005488	0.7801	HIGH	seq+struct+dom	0
A0A1B0GX68	molecular_function	GO:0005515	0.7688	HIGH	seq+struct+dom	0
A0A1D5RLD8	molecular_function	GO:0016620	1.0000	HIGH	dom	0
A0A1D5RLD8	molecular_function	GO:0050661	1.0000	HIGH	dom	0
A0A1D5RLD8	molecular_function	GO:0051287	1.0000	HIGH	dom	0
A0A1D5RLD8	molecular_function	GO:0004365	0.8889	HIGH	dom	0
